epoch,correct-output,test-loss,unsatisfied,examples,crispness,crisp-widths,preconditions,consequent,total
45,0.976099967956543,0.017187397927045822,78.7850570678711,29.893421173095703,1916.6851806640625,0.26826196908950806,106.049072265625,209290.84375,5520000.0
46,0.9759999513626099,0.017188139259815216,76.37743377685547,28.927526473999023,1796.639892578125,0.26826196908950806,102.88398742675781,209267.171875,5520000.0
47,0.976699948310852,0.017186284065246582,72.66053009033203,26.90003204345703,1684.3988037109375,0.26826196908950806,97.31763458251953,209268.234375,5520000.0
48,0.9763999581336975,0.017186155542731285,71.26766967773438,28.12466049194336,1585.1278076171875,0.26826196908950806,97.15377807617188,209315.625,5520000.0
49,0.9761999845504761,0.01718762144446373,67.80217742919922,26.072805404663086,1494.68017578125,0.26826196908950806,91.65933990478516,209259.765625,5520000.0
50,0.9763999581336975,0.017185896635055542,68.54676055908203,26.696802139282227,1413.8485107421875,0.26826441287994385,93.0385513305664,209243.84375,5520000.0
51,0.9764999747276306,0.017186544835567474,62.013099670410156,24.693140029907227,1334.1539306640625,0.268266886472702,84.71068572998047,209258.1875,5520000.0
52,0.9771999716758728,0.01718493178486824,61.153533935546875,24.32185173034668,1251.3223876953125,0.2682693302631378,83.52657318115234,209261.984375,5520000.0
53,0.9769999980926514,0.017185578122735023,61.1334228515625,23.693300247192383,1169.7191162109375,0.2682693302631378,82.83904266357422,209276.03125,5520000.0
54,0.975600004196167,0.017185965552926064,58.90422439575195,25.345956802368164,1097.653076171875,0.2682693302631378,82.26834869384766,209268.796875,5520000.0
55,0.9772999882698059,0.01718522049486637,58.67882537841797,23.095468521118164,1030.97216796875,0.2682693302631378,79.92851257324219,209257.359375,5520000.0
56,0.9771999716758728,0.017185255885124207,58.353721618652344,24.727787017822266,966.4237060546875,0.2682693302631378,81.2073745727539,209274.25,5520000.0
57,0.9764999747276306,0.017184488475322723,53.313758850097656,22.509613037109375,905.9925537109375,0.2682693302631378,74.19036102294922,209299.359375,5520000.0
58,0.9777999520301819,0.017185518518090248,54.373050689697266,22.301082611083984,851.3574829101562,0.2682693302631378,74.86892700195312,209237.0,5520000.0
59,0.9779999852180481,0.01718481257557869,54.11448669433594,23.458293914794922,804.267333984375,0.2682693302631378,75.7307357788086,209258.875,5520000.0
60,0.9763999581336975,0.01718481071293354,51.76691436767578,22.072683334350586,760.4343872070312,0.2682693302631378,72.20941925048828,209281.96875,5520000.0
61,0.9768999814987183,0.017185339704155922,52.43146514892578,23.800893783569336,719.6920776367188,0.2682693302631378,74.48577880859375,209260.90625,5520000.0
62,0.9770999550819397,0.01718544028699398,48.473262786865234,20.28318214416504,680.8302001953125,0.2682693302631378,67.23713684082031,209234.421875,5520000.0
63,0.9764999747276306,0.01718604750931263,48.268978118896484,22.325891494750977,646.8591918945312,0.268266886472702,69.11060333251953,209248.671875,5520000.0
64,0.9763000011444092,0.017185788601636887,45.77444076538086,21.89292335510254,615.0322265625,0.268266886472702,66.23001098632812,209259.625,5520000.0
65,0.9781000018119812,0.01718488521873951,45.29938507080078,20.78569793701172,584.7509765625,0.268266886472702,64.63031005859375,209258.984375,5520000.0
66,0.9769999980926514,0.01718602329492569,47.0323600769043,20.840913772583008,557.8993530273438,0.268266886472702,66.65383911132812,209268.390625,5520000.0
67,0.9765999913215637,0.017185822129249573,44.36311340332031,19.28863525390625,529.4840698242188,0.26826441287994385,62.22084045410156,209250.625,5520000.0
68,0.9768999814987183,0.017185168340802193,43.66899871826172,19.08540916442871,504.0979919433594,0.26826441287994385,61.46123504638672,209237.28125,5520000.0
69,0.977899968624115,0.01718583144247532,41.715362548828125,18.780115127563477,478.30279541015625,0.26826441287994385,59.11123275756836,209221.546875,5520000.0
70,0.9775999784469604,0.017185034230351448,41.10605239868164,18.984451293945312,455.5041809082031,0.26826441287994385,58.7930793762207,209234.984375,5520000.0
71,0.9769999980926514,0.017185624688863754,42.009193420410156,19.05977439880371,434.78912353515625,0.26826441287994385,59.81067657470703,209217.953125,5520000.0
72,0.9781999588012695,0.017185555770993233,39.76223373413086,18.165260314941406,416.2350769042969,0.26826441287994385,56.64176940917969,209245.25,5520000.0
73,0.9764999747276306,0.01718519628047943,37.7970085144043,17.103221893310547,396.2914733886719,0.26826441287994385,53.718875885009766,209259.75,5520000.0
74,0.9770999550819397,0.017185289412736893,40.38222122192383,16.493112564086914,378.0611267089844,0.26826441287994385,55.77849578857422,209236.71875,5520000.0
75,0.976699948310852,0.01718735322356224,40.93281173706055,18.60826301574707,362.368408203125,0.26826441287994385,58.409507751464844,209231.953125,5520000.0
76,0.9768999814987183,0.017186688259243965,40.16976547241211,18.297988891601562,346.7861633300781,0.26826441287994385,57.167335510253906,209205.328125,5520000.0
77,0.975600004196167,0.017187263816595078,37.06593704223633,16.7064151763916,334.18865966796875,0.26826441287994385,52.722023010253906,209240.9375,5520000.0
78,0.9767999649047852,0.017184726893901825,35.803009033203125,16.491867065429688,320.9015808105469,0.26826441287994385,51.10447692871094,209290.375,5520000.0
79,0.976099967956543,0.017186326906085014,38.92082977294922,16.788972854614258,308.0559387207031,0.26826441287994385,54.576637268066406,209264.671875,5520000.0
80,0.977400004863739,0.017185352742671967,37.104732513427734,17.3448543548584,295.8545837402344,0.26826441287994385,53.17978286743164,209216.96875,5520000.0
81,0.9779999852180481,0.017186632379889488,37.09516525268555,16.14739418029785,285.1744079589844,0.26826441287994385,52.17008590698242,209192.0,5520000.0
82,0.9763999581336975,0.01718476600944996,34.339447021484375,16.05879020690918,274.9061279296875,0.26826441287994385,49.32235336303711,209284.9375,5520000.0
83,0.9763999581336975,0.017185775563120842,33.8902702331543,14.379552841186523,264.69879150390625,0.26826441287994385,47.323463439941406,209241.6875,5520000.0
84,0.9774999618530273,0.017185160890221596,34.74702072143555,16.121593475341797,255.4794464111328,0.26826441287994385,49.97563552856445,209222.09375,5520000.0
85,0.9758999943733215,0.01718573272228241,34.35635757446289,16.60575294494629,245.3621826171875,0.26826441287994385,49.97964096069336,209292.828125,5520000.0
86,0.9761999845504761,0.017185863107442856,36.623817443847656,17.41596031188965,238.31964111328125,0.26826441287994385,52.93136215209961,209238.3125,5520000.0
87,0.9774999618530273,0.017184605821967125,34.71661376953125,17.887264251708984,231.08370971679688,0.26826441287994385,51.68867111206055,209238.734375,5520000.0
88,0.9764999747276306,0.017184659838676453,32.78940200805664,15.47883415222168,223.6616668701172,0.26826441287994385,47.48701477050781,209240.328125,5520000.0
89,0.9783999919891357,0.017184138298034668,34.66447830200195,15.96689224243164,215.718994140625,0.26826441287994385,49.73114013671875,209235.453125,5520000.0
90,0.9782999753952026,0.017184816300868988,30.926992416381836,14.068513870239258,209.01190185546875,0.26826441287994385,44.119686126708984,209263.9375,5520000.0
91,0.9767999649047852,0.01718492992222309,31.27680778503418,16.459186553955078,203.0414581298828,0.26826441287994385,46.8944206237793,209265.875,5520000.0
92,0.9768999814987183,0.01718500256538391,28.689716339111328,13.23159122467041,196.1905059814453,0.26826441287994385,41.13207244873047,209243.15625,5520000.0
93,0.9752999544143677,0.01718732714653015,31.263629913330078,16.020463943481445,190.39544677734375,0.26826441287994385,46.3889045715332,209248.265625,5520000.0
94,0.9768999814987183,0.017185457050800323,30.6748046875,15.599071502685547,184.7291259765625,0.26826441287994385,45.406558990478516,209277.78125,5520000.0
95,0.9772999882698059,0.017184974625706673,28.539167404174805,15.3851318359375,181.37367248535156,0.26826441287994385,43.084991455078125,209249.203125,5520000.0
96,0.976099967956543,0.017185436561703682,29.399492263793945,17.166610717773438,176.7125244140625,0.26826441287994385,45.765777587890625,209281.6875,5520000.0
97,0.9779999852180481,0.017185082659125328,30.059152603149414,15.363200187683105,173.35250854492188,0.26826441287994385,44.635379791259766,209220.828125,5520000.0
98,0.9775999784469604,0.017185118049383163,31.85547637939453,17.36808967590332,169.02870178222656,0.26826441287994385,48.41493225097656,209225.765625,5520000.0
99,0.9767999649047852,0.017185797914862633,27.252452850341797,14.870651245117188,164.69627380371094,0.26826441287994385,41.30088424682617,209236.46875,5520000.0
100,0.9764999747276306,0.01718534715473652,28.10626792907715,14.99173641204834,161.05821228027344,0.26826441287994385,42.29119110107422,209236.65625,5520000.0
